,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/HR,Solar8000/PLETH_SPO2,Primus/ETCO2,Orchestra/PPF20_RATE,BIS/BIS
4382,0.06631511665068712,0.04697986577181208,0.06583573026526046,0.04825822946628316,0.029562160434643655,0.01901565995525727,0.04969638862256312,0.00023969319271332693
4383,0.07660934744268078,0.050595238095238096,0.0763888888888889,0.03968253968253968,0.03681657848324515,0.03896604938271605,0.010031417075456099,0.24549412996748057
4385,0.031134832888550006,0.014614309315033677,0.031007751937984496,0.045367899351887155,0.046257466005845724,0.1084926634059582,0.10217308425467023,0.0014614309315033676
4400,0.109717868338558,0.07787493812902162,0.109717868338558,0.0714403563768355,0.048836825606335586,0.04734411085450346,0.021285372494018646,0.0017325303192805873
4417,0.04645684131172258,0.02874104787033547,0.045891443648699584,0.029306445533358462,0.02431209950998869,0.07091029023746702,0.03943648699585375,0.001083678854127403
4435,0.10945685139233527,0.08574579542321478,0.10945685139233527,0.08574579542321478,0.07058174800110284,0.24686595949855353,0.0329473393989523,0.0030328094844223876
4449,0.07043913940465664,0.054229295608605954,0.07014441497200118,0.08871205422929561,0.03566165635131152,0.08144329896907217,0.09594694178334562,0.0002947678703021371
4464,0.058367861646550175,0.03602954422626554,0.058007566204287514,0.05782741848315619,0.05260313457034769,0.13619167717528374,0.12079992793442032,0.00036032789838753263
4490,0.11508520934146854,0.05049442457395329,0.11424363559856933,0.0782663580896276,0.0586997685672207,0.07142857142857142,0.061967385586533405,0.003051025775907417
4496,0.049134258000181306,0.03109418910343577,0.049134258000181306,0.04088477925845345,0.025473665125555253,0.03299492385786802,0.02447758487829201,0.0017224967136575857
4503,0.040429794208705155,0.01966854853396467,0.03951921325805864,0.09870697505008195,0.04862502276452377,0.09623964308476737,0.11182952372279392,0.0005463983243784719
4510,0.05000311740133425,0.02437807843381757,0.05729783652347403,0.020200760645925558,0.016709271151568054,0.0327296530656775,0.005486626348276077,0.001278134547041586
4522,0.10125192180979574,0.061058642653195695,0.10125192180979574,0.06676916318910608,0.06896551724137931,0.02843966179861645,0.09017023613399232,0.00010982976386600769
4549,0.03555604785112982,0.022707133362871067,0.03511298183429331,0.022817899867080195,0.03356225077536553,0.056976744186046514,0.013348103018554417,0.019717529770146774
4559,0.06481979558902635,0.05083378160301237,0.06481979558902635,0.08284023668639054,0.08284023668639054,0.0799623706491063,0.09280430396772024,0.0005379959650302623
4567,0.9725692558392178,0.9725692558392178,0.9725692558392178,0.08527973927213471,0.056762629005975014,0.010456273764258554,0.08868667662637512,0.005840010865136493
4609,0.03153900877400996,0.021026005849339974,0.03153900877400996,0.026875345822464626,0.01604616235870682,0.08630705394190871,0.025096830290095646,0.009683029009564461
4618,0.06714322185345928,0.029742149604288996,0.0666326270104672,0.054505999489405155,0.03663517998468215,0.04198302813756141,0.07014296655603779,0.0003191217768700536
4640,0.10866940352571842,0.06061337841101183,0.10891089108910891,0.09973436368027047,0.11108427915962328,0.07692307692307693,0.057118705470353824,0.0027774423378818984
4644,0.032597759742437456,0.019250117378764503,0.032664833322154405,0.022670869944328927,0.0264269904084781,0.01784037558685446,0.03749538853674079,0.001509206157561123
4657,0.07888220728687655,0.060841881853555005,0.07888220728687655,0.054120976299964624,0.04563141139016626,0.04764851485148515,0.024763420889714335,0.0
4662,0.09379310344827586,0.08310344827586207,0.09379310344827586,0.057413793103448275,0.07931034482758621,0.11526855763427882,0.11061298387792051,0.0018967152340719027
4666,0.03140888961784484,0.02386419550598655,0.03140888961784484,0.026324421846809908,0.026652452025586353,0.03214695752009185,0.019599803181892732,0.0007380679022470067
4673,0.10244922341696536,0.08870967741935484,0.10424133811230585,0.1027479091995221,0.08542413381123058,0.11912225705329153,0.032561613144137413,0.00044809559372666166
4678,0.06088897909478384,0.0533793383397605,0.06088897909478384,0.18307286381165008,0.03511264461132535,0.053267045454545456,0.0232392936878425,0.00020296326364927948
4682,0.9510913500404203,0.9510913500404203,0.9510913500404203,0.12166531932093776,0.08367016976556184,0.06506364922206506,0.20311236863379142,0.0004042037186742118
4684,0.06006400262574875,0.02067777139574957,0.06006400262574875,0.023467629441207845,0.023385574792812013,0.035898908673176334,0.020636744071551652,0.0008205464839583163
4694,0.0558364228738344,0.027749691045949893,0.055611729019211326,0.03550162903044602,0.033142343556903715,0.03853716083366103,0.0944890736475479,0.0023594180102241447
4705,0.136431784107946,0.11169415292353824,0.136431784107946,0.11319340329835083,0.10344827586206896,0.12844036697247707,0.30477975632614807,0.00018744142455482662
4713,0.03929594760540319,0.02142174921544549,0.039159503342884434,0.09032610178741984,0.04284349843089098,0.06924546322827126,0.07108746077227453,0.002046663937781416
4714,0.05690358599957054,0.020828859780974877,0.05690358599957054,0.0631307708825424,0.1050032209576981,0.054094665664913597,0.03897358814687567,0.00042946102641185313
4718,0.08100847282496383,0.06261624302541847,0.08100847282496383,0.06550940276916718,0.06034304608390163,0.05061460592913955,0.07295649478144053,0.0019634184147979744
4729,0.043135120424547556,0.02952782691522656,0.04558443325622534,0.04109402639814941,0.038236494761192,0.0880952380952381,0.7973736136626522,0.00020412329046744235
4745,0.05318574514038877,0.0384719222462203,0.05305075593952484,0.04117170626349892,0.03860691144708423,0.05951818611242324,0.020317246034424568,6.749915626054674e-05
4749,0.05183635518363552,0.026809236014256936,0.051681388501472185,0.05160390516039052,0.026499302649930265,0.05721258134490238,0.04339235209794274,0.0008136066018364263
4755,0.0595088161209068,0.01952141057934509,0.05919395465994962,0.10107052896725441,0.07745591939546599,0.10462555066079295,0.108171941426547,0.000629822075263738
4767,0.09257518796992481,0.07072368421052631,0.09257518796992481,0.0805921052631579,0.0756578947368421,0.09868421052631579,0.12523496240601503,0.043468045112781954
4769,0.07635087719298246,0.026526315789473683,0.07663157894736843,0.0456140350877193,0.024421052631578948,0.08497053045186641,0.06821052631578947,0.001543859649122807
4789,0.04329339002705837,0.025318902203324313,0.04271356783919598,0.07131812910707383,0.11267877850792424,0.043272481406355645,0.10988692374601333,0.00028993911278631486
4791,0.11538461538461539,0.09819967266775777,0.11538461538461539,0.19353518821603927,0.13134206219312602,0.12160228898426323,0.09228565582156742,0.0004092490280335584
4794,0.04358208955223881,0.02343283582089552,0.04358208955223881,0.04164179104477612,0.046417910447761196,0.10130548302872062,0.10694029850746269,0.00029850746268656717
4803,0.09459896507115136,0.032988357050452784,0.09427554980595083,0.06727037516170763,0.04915912031047866,0.04867006225240521,0.08765262391849277,0.00016172070833670252
4818,0.10989010989010989,0.08180708180708181,0.10989010989010989,0.08034188034188035,0.07716727716727717,0.05982905982905983,0.12748809378434486,0.00012211503236048357
4825,0.041684572410829394,0.02750322303394929,0.04211431027073485,0.07799742157284056,0.06403094112591319,0.13609022556390976,0.7955302460513592,0.010852046846459655
4851,0.039180834621329215,0.027897990726429674,0.039180834621329215,0.0285935085007728,0.02465224111282844,0.07733910221741482,0.2071870170015456,0.16649922720247295
4858,0.06944667201283079,0.048115477145148355,0.06944667201283079,0.057578187650360865,0.0243785084202085,0.05443322109988777,0.04771451483560545,0.7451483560545309
4872,0.07571119913575801,0.02484695714800144,0.07571119913575801,0.12099387828592006,0.02484695714800144,0.06080655324511657,0.005311487216420598,0.0012153402952826793
4880,0.05791759905225747,0.049888113729103595,0.05791759905225747,0.03988416480189549,0.026721074108200606,0.13956701980654077,0.7818875872054758,0.010727918915361326
4897,0.07207207207207207,0.05536445536445536,0.07158067158067158,0.05192465192465193,0.049303849303849304,0.08481375358166189,0.04398034398034398,8.19000819000819e-05
4936,0.14278256329939965,0.13338553902375358,0.14278256329939965,0.6128948055338032,0.1892456277734273,0.20182648401826483,0.07975460122699386,0.05077666101031197
4941,0.10596682347115623,0.06783857390443179,0.10522406536271355,0.07452339688041594,0.06783857390443179,0.10051993067590988,0.09533242540547233,0.0001238083446824316
4974,0.022485525784300527,0.013060455096270365,0.022216238050356805,0.06543691934832369,0.21085229567793187,0.10650329877474081,0.020332592742206963,0.0004039587962027873
4987,0.04770884405053743,0.031208749764284366,0.04761455779747313,0.030831604752027154,0.026494437111069205,0.10260640052787859,0.020884405053743164,0.0009428625306430323
4995,0.039753131239789435,0.02514067888909058,0.03957161009257579,0.023960791432201853,0.03703031403158468,0.027636594663278273,0.05019059720457433,9.07605736068252e-05
5008,0.04828256642903435,0.02268308489954634,0.04795852235904083,0.06950745301360985,0.04957874270900842,0.030612244897959183,0.12143551523007129,0.0016202203499675956
5023,0.9430752453653217,0.9430752453653217,0.9430752453653217,0.06564885496183206,0.037295528898582335,0.14427480916030536,0.09487459105779716,0.0003271537622682661
5031,0.06448887637285272,0.000281610813855252,0.06448887637285272,0.09546606589693044,0.07800619543790481,0.20985221674876847,0.210111251936347,0.0004224757076468103
5035,0.08838749741254398,0.034257917615400535,0.08818050093148416,0.032601945766921964,0.028358517905195613,0.05758783049619703,0.01148830469882012,0.00010349824052991099
5045,0.09036027263875365,0.062317429406037,0.09016553067185978,0.06134371957156767,0.023758519961051605,0.09332425068119891,0.0249269717624148,0.00019474196689386563
5084,0.07269527548395831,0.05848111547312847,0.07255990253147421,0.02761608230675511,0.02098280763503452,0.1733775461866414,0.08522304203614703,0.00020307317403371014
5111,0.062012554688986116,0.04013696024348488,0.06182233212859045,0.0749476887958912,0.0559254327563249,0.0525965379494008,0.040802739204869695,0.002092448164352292
5135,0.03913079676962784,0.022063108816917826,0.03913079676962784,0.02506036133544251,0.024727333277828657,0.025932400932400932,0.01723420198151694,0.0008741986512363667
5137,0.05980922918277907,0.027068832173240527,0.05980922918277907,0.026725100971040645,0.018389619317693565,0.046917293233082705,0.024405963992609463,0.00012890473939758518
5140,0.06992845603507962,0.05065774290330025,0.06958227555965843,0.03496422801753981,0.016501269328409878,0.05088852988691438,0.02284791137779829,0.00011539349180706209
5142,0.04458314757021846,0.022886015752712142,0.04443453707831773,0.04190815871600535,0.04502897904592064,0.053562142485699425,0.034254718383117846,0.0001486104919007282
5150,0.08033664881407804,0.05547054322876817,0.08033664881407804,0.07536342769701607,0.05298393267023718,0.05421686746987952,0.0965088474414156,0.0001912960306073649
5165,0.9836709059506987,0.9836709059506987,0.9836709059506987,0.04883027162819909,0.01428795729313864,0.13681318681318683,0.04262835609985869,0.0013345894174909719
5179,0.1339378238341969,0.07849740932642488,0.1339378238341969,0.08678756476683938,0.07383419689119171,0.09338168631006347,0.13873056994818653,0.00012953367875647668
5180,0.03617716668545024,0.017356023892708215,0.03617716668545024,0.14752620308801984,0.035500957962357714,0.03430599369085174,0.038656598670122846,0.0015778203538825651
5182,0.03154792858381002,0.0015600624024961,0.03154792858381002,0.053562142485699425,0.04957531634598717,0.09035779260157671,0.0641358987692841,0.001733402669440111
5185,0.12880710659898478,0.10501269035532995,0.12880710659898478,0.09803299492385786,0.09612944162436549,0.09988901220865705,0.11089957163255593,0.0031730921783277802
5192,0.05098919029165817,0.028757903324495206,0.05098919029165817,0.06465429328982256,0.08137874770548643,0.10778015703069237,0.051708312085670574,0.000407955124936257
5194,0.044730470243405124,0.012998598190391232,0.04422072129476233,0.04485790748056582,0.02867337836115713,0.11909009812667261,0.17396291340087938,0.0024214617982539987
5209,0.0869316557048899,0.057763797540749215,0.0869316557048899,0.07663711752931084,0.1524163568773234,0.0960960960960961,0.005148005148005148,0.000715000715000715
5222,0.05658186424575108,0.03219676976670537,0.05658186424575108,0.0320912065871424,0.03356909110102396,0.05615072035463613,0.016468725257323832,5.278437582475587e-05
5224,0.043514150943396224,0.033962264150943396,0.04339622641509434,0.07275943396226416,0.044929245283018865,0.0540652084193149,0.03266702046111209,0.0029482870452267234
5229,0.06216601353758461,0.054150338439615246,0.06216601353758461,0.05432846455290346,0.03669397933737086,0.05112219451371571,0.03375489846811543,0.00026718916993231207
5251,0.028030489304155397,0.00799114826653553,0.027784607819031228,0.03663634128350135,0.039586919104991396,0.02710843373493976,0.008175559380378658,0.0011679370543398082
5274,0.07050691244239632,0.041781874039938556,0.07035330261136713,0.07311827956989247,0.07035330261136713,0.05268817204301075,0.18649665872954913,0.007450649051386435
5298,0.010997313633310947,0.00025184687709872396,0.010661517797179314,0.03450302216252518,0.026527871054398924,0.014688601645123384,0.051418737407656144,0.000167897918065816
5301,0.03335084033613445,0.008403361344537815,0.03308823529411765,0.0430672268907563,0.03939075630252101,0.1171875,0.27363445378151263,0.0003939075630252101
5309,0.10137672090112641,0.053996066511711065,0.101019131056678,0.05489004112283211,0.051135347756123724,0.03566958698372966,0.05122932498882432,8.94054537326777e-05
5311,0.03532717784022481,0.02007226013649137,0.03521247921087343,0.1480185811779549,0.02127659574468085,0.029104777197912483,0.0373057291965361,0.009003842404083272
5317,0.03994027622247107,0.029301978350130646,0.039660321015304215,0.029208659947741696,0.025195968645016796,0.05911169170476813,0.019223590892123926,0.0008865248226950354
5319,0.03836582330982995,0.026821512512097332,0.03836582330982995,0.022328217890225356,0.022397345499792616,0.0077406869859700045,0.006739941932807964,0.001970136872666943
5346,0.8020022246941045,0.799703374119392,0.8020022246941045,0.8034853540971449,0.8027437893956247,0.03919024137036076,0.020282546627609477,0.0015944232266676555
5348,0.13487179487179488,0.0841025641025641,0.13435897435897437,0.15435897435897436,0.11641025641025642,0.06272401433691756,0.25743589743589745,0.0007692307692307692
5366,0.08972809667673716,0.053474320241691846,0.08882175226586103,0.09184290030211481,0.06767371601208459,0.12473572938689217,0.17401812688821752,0.0036253776435045317
5379,0.1999680817108203,0.18097669964889881,0.1999680817108203,0.04931375678263645,0.04596233641876796,0.018983807928531545,0.04788125448886761,0.00023940627244433804
5407,0.9702265372168285,0.9692556634304207,0.9702265372168285,0.04983818770226537,0.06116504854368932,0.07870894677236694,0.04975728155339806,0.00186084142394822
5422,0.09585492227979274,0.0003700962250185048,0.09474463360473723,0.11139896373056994,0.10251665433012583,0.12564766839378239,0.0044411547002220575,0.0005551443375277572
5423,0.04871291700334757,0.03613067066835969,0.048597483550733005,0.03613067066835969,0.03185963292162069,0.03474747474747475,0.006349206349206349,0.0010966810966810967
5435,0.918918918918919,0.9159159159159159,0.918918918918919,0.15715715715715717,0.12962962962962962,0.1646234676007005,0.08811013767209011,0.005506883604505632
5436,0.04751215862326973,0.02880658436213992,0.04638982416760194,0.12719790497568276,0.11485222596333708,0.10078534031413612,0.04957904583723106,0.00018709073900841907
5442,0.17924227952881247,0.1371113233577417,0.18677703491457073,0.033110474371219355,0.03799214687466836,0.04715930189379874,0.02945078270098169,0.0010612894667020429
5453,0.10240202275600506,0.08596713021491782,0.10240202275600506,0.09544879898862199,0.060998735777496836,0.07300884955752213,0.04820610083767979,0.000158052789631737
5486,0.1297834470483536,0.09641056066449125,0.12993177098783742,0.057104716701275586,0.055176505487985764,0.1925272444213804,0.02736576683476713,0.00022248590922574905
5501,0.13222821896684656,0.1164225134926754,0.13222821896684656,0.1164225134926754,0.1676946800308404,0.15902964959568733,0.10717039321511179,0.00038550501156515033
5508,0.01489133351220821,0.0008049369466058492,0.01489133351220821,0.040783471961363026,0.03622216259726321,0.03051643192488263,0.0043603676125310254,0.00033541289327161737
5519,0.05636092670369869,0.04132231404958678,0.05636092670369869,0.04132231404958678,0.022083728492074246,0.02939781887150308,0.013007248831379988,6.774608766343743e-05
5528,0.953907284768212,0.953907284768212,0.953907284768212,0.08,0.07496688741721855,0.09082483781278962,0.0847682119205298,0.0
5546,0.1276047763989698,0.10184968391477406,0.127370639194568,0.11098103488644345,0.09997658627955983,0.09009009009009009,0.1023299379463763,0.00023416461772626156
5562,0.0999592003263974,0.039575683394532844,0.09955120359037127,0.14851081191350468,0.13667890656874745,0.10841654778887304,0.04834761321909425,0.0006119951040391676
5574,0.05688969857568731,0.02302086783703213,0.05688969857568731,0.025256707519046042,0.03188141768797615,0.04665314401622718,0.02720384249099416,8.281230590865803e-05
5616,0.027643064985451018,0.0158422243776269,0.027319754283866796,0.056417717426446815,0.04784998383446492,0.05938914027149321,0.05011315874555448,0.00048496605237633366
5618,0.03433098591549296,0.024727912932138284,0.034250960307298337,0.02496798975672215,0.021606914212548015,0.06860823298795855,0.05161651728553137,0.0007602432778489117
5621,0.032560706401766004,0.019946389151687165,0.032560706401766004,0.022153894670450962,0.02467675812046673,0.035044150110375274,0.014506464837590665,0.0007489750867234311
5624,0.03882644869362137,0.03269595679462852,0.03882644869362137,0.06758137498175448,0.05707196029776675,0.0755873340143003,0.013428696540651,0.0023354254853306085
5628,0.9275401069518716,0.9275401069518716,0.9275401069518716,0.08101604278074866,0.08181818181818182,0.05706267539756782,0.0873111378526541,0.00040112314480545525
5642,0.06596216124083859,0.03068007499573888,0.06562127151866372,0.06101926026930288,0.08641554457133117,0.06440071556350627,0.0766214949288332,0.00025568908207619537
5669,0.4109980564765062,0.39224877100720246,0.41065508174231163,0.4203726992111581,0.41282725505887735,0.0596,0.040299531267863266,0.013033039899394078
5680,0.047619047619047616,0.031079607415485277,0.047619047619047616,0.06997455470737914,0.05707015630679753,0.047073791348600506,0.07824427480916031,0.0021810250817884407
5682,0.041908006814310055,0.028733674048835887,0.04179443498012493,0.031913685406019306,0.035661555934128335,0.04451510333863275,0.04077228847245883,0.00011357183418512209
5684,0.041090738128819936,0.02773859896567936,0.041090738128819936,0.025105782792665725,0.02134461683121768,0.09608423823626193,0.08692994828396804,0.08048895157498824
5687,0.10585661393470212,0.07752720744979244,0.10585661393470212,0.018007404914170314,0.02765623246942668,0.02846486062033765,0.01904521485470661,0.0010097610232245036
5697,0.958295001533272,0.958295001533272,0.958295001533272,0.09260962894817541,0.08310334253296535,0.05793991416309013,0.10059806778101518,0.0
5724,0.039271183442419956,0.023350433398195647,0.03935963205377675,0.028303555634176542,0.028303555634176542,0.01887960383782111,0.03719428596700721,0.0009729777541904383
5729,0.055100521221146684,0.026061057334326135,0.055100521221146684,0.0289463886820551,0.02727103499627699,0.007817589576547232,0.009121370067014148,0.00097728965003723
5772,0.04619638521715673,0.024008632317237658,0.04619638521715673,0.032236309684380904,0.028459670892905315,0.05404767524191645,0.03355252065418985,0.00013488450514247176
5777,0.04990446217826234,0.03765314150837361,0.04990446217826234,0.03619197482297404,0.04361020568731033,0.07513768686073957,0.03518237509132805,0.0011240375428539313
5809,0.026623538193580494,0.012772663183213072,0.026457659450941362,0.014680268723563076,0.00953802770175002,0.021480406386066762,0.01239995023431344,0.0008294281093186248
5816,0.03824691932108812,0.02499418739827947,0.03824691932108812,0.05080213903743316,0.02069286212508719,0.04434499593165175,0.03946756568239944,0.0011625203441060219
5827,0.03704725767506037,0.013590893411521214,0.03690927906174543,0.1891686788547775,0.018627112797516384,0.028005794302269436,0.0202835558315223,0.0033116009520852735
5829,0.04132344865458539,0.02045579352004393,0.04118616144975288,0.0700164744645799,0.06301482701812192,0.15185007208073042,0.04112034049564083,0.0035010640488776002
5834,0.07650058846606513,0.05100039231071008,0.07610827775598274,0.05904276186739898,0.06355433503334641,0.060398078242964996,0.06551588858375834,0.00039231071008238524
5837,0.1091867469879518,0.0730421686746988,0.10632530120481928,0.02447289156626506,0.018674698795180723,0.04242424242424243,0.023155992318987913,0.0014684287812041115
5855,0.9661866803805605,0.9654152738493186,0.9661866803805605,0.15286706094111596,0.025584983286191822,0.07557354925775979,0.7757634201221473,0.007714561234329798
5859,0.04164839982463832,0.026567295046032443,0.04164839982463832,0.026567295046032443,0.021744848750548006,0.08039275851488187,0.03011836913634371,0.0
5912,0.055107109593294006,0.017385904998447686,0.05479664700403601,0.058366966780502946,0.08040981061782056,0.066811515480717,0.034150884818379384,0.000388078236572493
5914,0.0703802149543511,0.03594129203744366,0.07026464809892523,0.03628799260372125,0.03975499826649717,0.055802668823291546,0.7718000577867669,0.00011557353366079168
5934,0.06202698256005265,0.022540309312273774,0.06202698256005265,0.05807831523527476,0.04508061862454755,0.07023603914795624,0.09846989141164857,0.0003290556103981573
5938,0.06813545491636067,0.04814361485108119,0.06813545491636067,0.11995104039167687,0.0416156670746634,0.041884816753926704,0.10241414484869092,0.0002720163209792588
5951,0.15700072797864595,0.12909487988352342,0.1572433875272992,0.09560786216937636,0.0718272264013589,0.07724957555178268,0.18444363548113094,0.002669578934595316
5961,0.05226154206702601,0.018982891961565503,0.05226154206702601,0.10311694398875088,0.05999531286618233,0.06562756357670221,0.1054728700339857,0.0004687683112621587
5976,0.027450090744101634,0.003516333938294011,0.027109800362976406,0.034482758620689655,0.02586206896551724,0.03850734418420008,0.06522232304900182,0.00022686025408348456
5986,0.07225572979493365,0.03618817852834741,0.0721351025331725,0.03618817852834741,0.07949336550060314,0.06331785563528915,0.017913148371531965,0.00024125452352231604
5989,0.09132256134051467,0.0725314183123878,0.09084380610412926,0.03734290843806104,0.026690604428485937,0.08207705192629816,0.7925194494314781,0.0011968880909634949
6000,0.03336065573770492,0.025901639344262296,0.03336065573770492,0.025491803278688524,0.023688524590163934,0.039873780837636257,0.7593852459016394,0.0009016393442622951
6015,0.14893094126320963,0.07249938559842713,0.14745637748832638,0.0788891619562546,0.07495699188989924,0.07996560619088564,0.03293192430572622,0.0034406488080609486
6020,0.03690171720862258,0.02868103763244428,0.03690171720862258,0.03872853489221776,0.025301424917793205,0.06873401534526855,0.01456953642384106,0.0010961406713861613
6037,0.05071974808816914,0.014619883040935672,0.05026990553306343,0.03520017993702204,0.033513270355375616,0.06611570247933884,0.06978182636077374,0.11009896536212326
6042,0.10518800571156592,0.07210851975249881,0.10447405997144217,0.07210851975249881,0.06758686339838173,0.14571190674437967,0.021418372203712517,0.00047596382674916705
6090,0.9883328216149831,0.9881281342748951,0.9881281342748951,0.032545287073994476,0.021901545389417666,0.0666189111747851,0.7786193132388312,0.002046978148508265
6114,0.058539753223861214,0.028481306243621857,0.0584469802393543,0.028574079228128768,0.024399294925317748,0.04967532467532468,0.02978150948647771,9.277728811986825e-05
6126,0.041849994883863706,0.0341757904430574,0.041440703980354036,0.03233398137726389,0.026399263276373684,0.05764411027568922,0.020822674716054437,5.116136293870869e-05
6127,0.024316546762589927,0.00014388489208633093,0.024172661870503598,0.042589928057553954,0.044172661870503595,0.017623363544813697,0.006115107913669065,0.00014388489208633093
6131,0.129560915275201,0.11595547309833024,0.12894248608534323,0.09987631416202845,0.036487322201607914,0.13203463203463203,0.11162646876932591,0.00030921459492888067
6180,0.03014318010550113,0.00037678975131876413,0.029766390354182368,0.11567445365486059,0.12094951017332328,0.06851119894598155,0.02581496137177313,0.0003768607499528924
6195,0.06552937990793394,0.040888166802057944,0.06552937990793394,0.04224207961007311,0.042377470890874624,0.06821411653244908,0.006296120777198565,0.0016925055852684313
6204,0.1690975387420237,0.1608933454876937,0.1690975387420237,0.13719234275296263,0.12351868732907931,0.10685805422647528,0.17369500797811716,0.00045589240939138365
6210,0.11531667928337118,0.0638405248549079,0.11582134746404239,0.08856926570779712,0.14408276558163008,0.05030891438658429,0.07684542586750788,0.0026498422712933753
6220,0.11386138613861387,0.07914827627341048,0.11386138613861387,0.01920553501133246,0.02499105332219969,0.02588186182425381,0.017923712385553667,0.0010736333542095374
6234,0.9286065977351059,0.9286065977351059,0.9286065977351059,0.14967996061053668,0.09354997538158542,0.24612736660929432,0.08173313638601674,0.0017232890201870998
6235,0.031207065750736014,0.006280667320902846,0.031207065750736014,0.020608439646712464,0.07674190382728165,0.07211538461538461,0.07144960251251349,9.814505839630975e-05
6241,0.03249759762383157,0.0074255263387787195,0.03241023849043417,0.02804228182056434,0.034332139425176905,0.055029043106083766,0.7699834017646545,0.000873591333973967
6254,0.021238938053097345,0.0017699115044247787,0.02091713596138375,0.0500402252614642,0.04473049074818986,0.02421171171171171,0.006355591311343524,0.0018503620273531778
6259,0.07154498044328553,0.04807692307692308,0.07121903520208606,0.056877444589309,0.046284224250325946,0.13397947548460662,0.03047588005215124,0.0002444589308996089
6292,0.020498544856383652,0.0058205744653928885,0.02024547640136657,0.03517651524737442,0.036441857522459827,0.01904340124003543,0.0835178740904777,0.07092692186017083
6295,0.05924470026674154,0.030043520988347606,0.05924470026674154,0.046749964902428755,0.040432402077776215,0.03832923832923833,0.07223587223587223,0.0014742014742014742
6296,0.052601100279895764,0.026831386931763342,0.05231155293890551,0.030112923462986198,0.04767879548306148,0.0651806822019588,0.047775311263391566,0.0009651578033008397
6324,0.059724828017510945,0.02954971857410882,0.05956848030018762,0.06269543464665416,0.05112570356472795,0.09737417943107221,0.04268626377921977,0.0017199593464154483
6330,0.09359916054564534,0.06358866736621197,0.09275970619097587,0.06358866736621197,0.06400839454354669,0.06387665198237885,0.005561385099685205,0.0002098635886673662
6351,0.09132153736470283,0.07058137273964613,0.09132153736470283,0.019638343379350574,0.019703156393803874,0.05760943524608755,0.022846587594789032,0.00012962602890660444
6354,0.9375212224108659,0.9375212224108659,0.9375212224108659,0.10220713073005093,0.0730050933786078,0.11757719714964371,0.23076923076923078,0.00016980811682798438
6357,0.05089665180885249,0.019073287032238,0.050689333471545556,0.033274593137763035,0.0187623095262776,0.012694958287994197,0.036332538613040324,0.0001036591686534674
6368,0.03885982705241806,0.02679619942350806,0.03864631151916302,0.03501654745382726,0.01836233585993381,0.022413149047441166,0.03304329258527732,0.0013345433192761436
6373,0.0478442280945758,0.028650904033379693,0.04728789986091794,0.09123783031988873,0.09318497913769123,0.06718597857838364,0.1506468215328975,0.0005564056196967589
